ZIP,Population,NonHispanic,Hispanic,%Hispanic,Mexican,%,PuertoRican,%,Cuban,%,Dominican,%,Costa Rican,%,Guatemalan,%,Honduran,%,Nicaraguan,%,Panamanian,%,Salvadoran,%, Argentinean,%,Bolivian,%,Chilean,%,Colombian,%,Ecuadorian,%,Paraguayan,%,Peruvian,%,Uruguayan,%,Venezuelan,%,OTHERS,%,Other Central American,%, Other South American,%,Other Hispanic,%,Spaniard,Spanish,Spanish American,All other Hispanic
33542,20824,19056,1768,0.09,484,0.27,788,0.45,160,0.09,46,0.03,7,0.00,10,0.01,38,0.02,0,0.00,17,0.01,9,0.01,3,0.00,0,0.00,2,0.00,41,0.02,3,0.00,0,0.00,13,0.01,0,0.00,9,0.01,138,0.08,0,0.00,3,0.00,135,0.08,26,17,0,92
33543,21898,17946,3952,0.18,332,0.08,1734,0.44,409,0.10,161,0.04,23,0.01,25,0.01,76,0.02,33,0.01,41,0.01,33,0.01,26,0.01,7,0.00,27,0.01,395,0.10,68,0.02,6,0.00,128,0.03,8,0.00,131,0.03,289,0.07,0,0.00,2,0.00,287,0.07,115,34,1,137
33544,22800,18625,4175,0.18,419,0.10,1703,0.41,524,0.13,218,0.05,15,0.00,14,0.00,68,0.02,25,0.01,54,0.01,33,0.01,18,0.00,12,0.00,9,0.00,374,0.09,91,0.02,3,0.00,94,0.02,11,0.00,149,0.04,341,0.08,0,0.00,5,0.00,336,0.08,106,58,1,171
33545,13996,10742,3254,0.23,224,0.07,1421,0.44,414,0.13,238,0.07,18,0.01,20,0.01,47,0.01,36,0.01,30,0.01,29,0.01,13,0.00,8,0.00,4,0.00,260,0.08,75,0.02,4,0.00,72,0.02,2,0.00,99,0.03,240,0.07,1,0.00,5,0.00,234,0.07,81,44,0,109
33547,19813,17768,2045,0.10,455,0.22,575,0.28,334,0.16,77,0.04,12,0.01,16,0.01,30,0.01,17,0.01,34,0.02,21,0.01,19,0.01,2,0.00,13,0.01,162,0.08,17,0.01,0,0.00,44,0.02,2,0.00,24,0.01,191,0.09,7,0.00,0,0.00,184,0.09,82,39,3,60
33548,5807,5154,653,0.11,55,0.08,150,0.23,196,0.30,11,0.02,2,0.00,1,0.00,13,0.02,0,0.00,10,0.02,5,0.01,2,0.00,2,0.00,0,0.00,19,0.03,11,0.02,0,0.00,6,0.01,0,0.00,10,0.02,160,0.25,0,0.00,0,0.00,160,0.25,77,39,1,43
33549,16132,13848,2284,0.14,256,0.11,783,0.34,491,0.22,76,0.03,22,0.01,11,0.00,50,0.02,14,0.01,30,0.01,12,0.01,7,0.00,2,0.00,3,0.00,128,0.06,27,0.01,2,0.00,31,0.01,7,0.00,11,0.00,321,0.14,0,0.00,1,0.00,320,0.14,171,67,1,81
33556,22015,19488,2527,0.12,177,0.07,720,0.28,685,0.27,94,0.04,21,0.01,17,0.01,21,0.01,8,0.00,32,0.01,20,0.01,20,0.01,10,0.00,7,0.00,208,0.08,31,0.01,3,0.00,61,0.02,1,0.00,44,0.02,347,0.14,0,0.00,2,0.00,345,0.14,197,53,3,92
33558,20064,16879,3185,0.16,169,0.05,982,0.31,683,0.21,142,0.04,32,0.01,25,0.01,36,0.01,18,0.01,40,0.01,16,0.01,22,0.01,7,0.00,12,0.00,305,0.10,46,0.01,5,0.00,87,0.03,3,0.00,92,0.03,463,0.15,0,0.00,7,0.00,456,0.14,195,87,2,172
33559,15427,12511,2916,0.19,242,0.08,1214,0.42,488,0.17,126,0.04,10,0.00,16,0.01,52,0.02,23,0.01,38,0.01,33,0.01,10,0.00,6,0.00,11,0.00,231,0.08,39,0.01,2,0.00,69,0.02,11,0.00,52,0.02,243,0.08,1,0.00,7,0.00,235,0.08,92,33,1,109
33563,25488,17111,8377,0.33,6224,0.74,1035,0.12,278,0.03,72,0.01,10,0.00,124,0.01,73,0.01,25,0.00,10,0.00,72,0.01,8,0.00,0,0.00,4,0.00,55,0.01,30,0.00,3,0.00,59,0.01,1,0.00,7,0.00,287,0.03,12,0.00,2,0.00,273,0.03,60,26,0,187
33565,17975,14879,3096,0.17,2253,0.73,235,0.08,301,0.10,11,0.00,1,0.00,10,0.00,22,0.01,1,0.00,4,0.00,16,0.01,9,0.00,0,0.00,2,0.00,33,0.01,12,0.00,1,0.00,9,0.00,0,0.00,3,0.00,173,0.06,1,0.00,0,0.00,172,0.06,59,29,5,79
33566,19522,14360,5162,0.26,3877,0.75,641,0.12,180,0.03,43,0.01,16,0.00,72,0.01,32,0.01,11,0.00,6,0.00,17,0.00,11,0.00,2,0.00,3,0.00,35,0.01,7,0.00,0,0.00,42,0.01,0,0.00,3,0.00,164,0.03,0,0.00,0,0.00,164,0.03,44,23,0,97
33567,11505,7986,3519,0.31,2826,0.80,317,0.09,113,0.03,27,0.01,5,0.00,18,0.01,14,0.00,5,0.00,8,0.00,24,0.01,8,0.00,1,0.00,0,0.00,21,0.01,8,0.00,0,0.00,9,0.00,0,0.00,2,0.00,113,0.03,0,0.00,0,0.00,113,0.03,17,29,0,67
33569,23074,18951,4123,0.18,615,0.15,1639,0.40,475,0.12,333,0.08,37,0.01,28,0.01,68,0.02,30,0.01,66,0.02,49,0.01,17,0.00,3,0.00,4,0.00,272,0.07,73,0.02,0,0.00,78,0.02,16,0.00,47,0.01,273,0.07,2,0.00,4,0.00,267,0.06,99,21,1,146
33570,20758,12316,8442,0.41,6239,0.74,990,0.12,253,0.03,104,0.01,17,0.00,180,0.02,73,0.01,30,0.00,29,0.00,54,0.01,4,0.00,1,0.00,8,0.00,94,0.01,36,0.00,0,0.00,30,0.00,0,0.00,22,0.00,278,0.03,0,0.00,3,0.00,275,0.03,44,32,2,197
33572,14117,12429,1688,0.12,523,0.31,523,0.31,204,0.12,75,0.04,13,0.01,9,0.01,7,0.00,9,0.01,13,0.01,16,0.01,9,0.01,3,0.00,3,0.00,53,0.03,13,0.01,0,0.00,35,0.02,0,0.00,20,0.01,160,0.09,0,0.00,0,0.00,160,0.09,57,42,0,61
33573,19172,18453,719,0.04,129,0.18,296,0.41,73,0.10,33,0.05,7,0.01,5,0.01,6,0.01,9,0.01,17,0.02,1,0.00,4,0.01,3,0.00,2,0.00,46,0.06,13,0.02,0,0.00,4,0.01,0,0.00,6,0.01,65,0.09,0,0.00,0,0.00,65,0.09,32,9,0,24
33576,3784,3500,284,0.08,116,0.41,58,0.20,33,0.12,3,0.01,0,0.00,0,0.00,4,0.01,6,0.02,2,0.01,1,0.00,1,0.00,0,0.00,2,0.01,3,0.01,1,0.00,0,0.00,0,0.00,0,0.00,1,0.00,53,0.19,0,0.00,1,0.00,52,0.18,24,17,0,11
33578,36693,28827,7866,0.21,1268,0.16,3528,0.45,833,0.11,450,0.06,37,0.00,69,0.01,104,0.01,58,0.01,154,0.02,73,0.01,36,0.00,6,0.00,19,0.00,408,0.05,72,0.01,1,0.00,110,0.01,8,0.00,139,0.02,493,0.06,2,0.00,3,0.00,488,0.06,142,53,4,289
33579,25723,19784,5939,0.23,1418,0.24,2224,0.37,487,0.08,374,0.06,18,0.00,80,0.01,83,0.01,42,0.01,103,0.02,82,0.01,16,0.00,2,0.00,26,0.00,382,0.06,75,0.01,1,0.00,68,0.01,6,0.00,92,0.02,360,0.06,6,0.00,8,0.00,346,0.06,73,58,1,214
33584,25392,21057,4335,0.17,1015,0.23,1709,0.39,589,0.14,167,0.04,24,0.01,59,0.01,60,0.01,29,0.01,28,0.01,31,0.01,17,0.00,4,0.00,3,0.00,149,0.03,19,0.00,1,0.00,29,0.01,3,0.00,38,0.01,361,0.08,0,0.00,0,0.00,361,0.08,129,60,2,170
33585,1058,995,63,0.06,22,0.35,27,0.43,3,0.05,0,0.00,0,0.00,1,0.02,6,0.10,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.02,1,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.03,0,0.00,0,0.00,2,0.03,0,0,0,2
33592,10091,8972,1119,0.11,437,0.39,350,0.31,119,0.11,9,0.01,0,0.00,19,0.02,21,0.02,9,0.01,1,0.00,12,0.01,4,0.00,0,0.00,4,0.00,23,0.02,3,0.00,0,0.00,8,0.01,1,0.00,2,0.00,97,0.09,0,0.00,0,0.00,97,0.09,28,19,6,44
33594,32677,26257,6420,0.20,931,0.15,2910,0.45,830,0.13,359,0.06,16,0.00,68,0.01,91,0.01,45,0.01,84,0.01,81,0.01,24,0.00,0,0.00,29,0.00,270,0.04,90,0.01,0,0.00,82,0.01,7,0.00,57,0.01,446,0.07,3,0.00,6,0.00,437,0.07,157,52,4,224
33596,29283,25990,3293,0.11,367,0.11,1179,0.36,620,0.19,206,0.06,27,0.01,22,0.01,28,0.01,15,0.00,49,0.01,21,0.01,27,0.01,8,0.00,28,0.01,207,0.06,45,0.01,4,0.00,38,0.01,2,0.00,22,0.01,378,0.11,0,0.00,3,0.00,375,0.11,168,87,0,120
33597,8026,7253,773,0.10,511,0.66,120,0.16,80,0.10,0,0.00,1,0.00,2,0.00,3,0.00,0,0.00,2,0.00,14,0.02,2,0.00,0,0.00,0,0.00,4,0.01,2,0.00,0,0.00,1,0.00,0,0.00,0,0.00,31,0.04,2,0.00,0,0.00,29,0.04,9,5,0,15
33598,13665,5676,7989,0.59,7013,0.88,286,0.04,95,0.01,22,0.00,8,0.00,238,0.03,24,0.00,25,0.00,10,0.00,35,0.00,1,0.00,0,0.00,1,0.00,15,0.00,4,0.00,0,0.00,4,0.00,0,0.00,6,0.00,202,0.03,3,0.00,0,0.00,199,0.02,24,12,0,163
33602,11515,9660,1855,0.16,165,0.09,525,0.28,519,0.28,53,0.03,8,0.00,14,0.01,40,0.02,7,0.00,26,0.01,14,0.01,15,0.01,6,0.00,12,0.01,102,0.06,19,0.01,0,0.00,41,0.02,2,0.00,34,0.02,253,0.14,1,0.00,0,0.00,252,0.14,118,31,0,103
33603,19100,13106,5994,0.31,592,0.10,1741,0.29,1971,0.33,222,0.04,19,0.00,56,0.01,181,0.03,58,0.01,39,0.01,62,0.01,11,0.00,10,0.00,11,0.00,149,0.02,41,0.01,0,0.00,58,0.01,1,0.00,32,0.01,740,0.12,1,0.00,1,0.00,738,0.12,308,126,5,299
33604,35485,24210,11275,0.32,1097,0.10,4068,0.36,3195,0.28,512,0.05,77,0.01,90,0.01,296,0.03,66,0.01,55,0.00,101,0.01,38,0.00,15,0.00,10,0.00,441,0.04,107,0.01,1,0.00,109,0.01,7,0.00,34,0.00,956,0.08,3,0.00,2,0.00,951,0.08,255,134,9,553
33605,17073,12910,4163,0.24,900,0.22,1311,0.31,976,0.23,126,0.03,14,0.00,83,0.02,172,0.04,27,0.01,24,0.01,64,0.02,15,0.00,1,0.00,2,0.00,57,0.01,31,0.01,0,0.00,17,0.00,1,0.00,11,0.00,331,0.08,0,0.00,4,0.00,327,0.08,80,36,1,210
33606,17746,15843,1903,0.11,222,0.12,420,0.22,469,0.25,55,0.03,20,0.01,34,0.02,51,0.03,18,0.01,19,0.01,20,0.01,23,0.01,10,0.01,7,0.00,112,0.06,33,0.02,1,0.00,36,0.02,1,0.00,56,0.03,296,0.16,0,0.00,1,0.00,295,0.16,142,69,1,83
33607,23541,12412,11129,0.47,1520,0.14,1961,0.18,5214,0.47,287,0.03,39,0.00,96,0.01,248,0.02,64,0.01,39,0.00,61,0.01,50,0.00,19,0.00,17,0.00,256,0.02,58,0.01,0,0.00,60,0.01,17,0.00,63,0.01,1060,0.10,7,0.00,1,0.00,1052,0.09,460,146,23,423
33609,15999,12551,3448,0.22,377,0.11,597,0.17,1137,0.33,79,0.02,14,0.00,52,0.02,79,0.02,23,0.01,29,0.01,32,0.01,9,0.00,26,0.01,13,0.00,119,0.03,35,0.01,0,0.00,57,0.02,7,0.00,40,0.01,723,0.21,3,0.00,1,0.00,719,0.21,337,164,6,212
33610,39222,33139,6083,0.16,1203,0.20,2589,0.43,726,0.12,244,0.04,17,0.00,125,0.02,158,0.03,39,0.01,56,0.01,119,0.02,16,0.00,4,0.00,4,0.00,175,0.03,58,0.01,0,0.00,58,0.01,8,0.00,40,0.01,444,0.07,0,0.00,2,0.00,442,0.07,104,67,3,268
33611,29478,25869,3609,0.12,383,0.11,1137,0.32,739,0.20,91,0.03,36,0.01,20,0.01,60,0.02,20,0.01,104,0.03,26,0.01,32,0.01,16,0.00,6,0.00,144,0.04,37,0.01,0,0.00,38,0.01,2,0.00,34,0.01,684,0.19,0,0.00,1,0.00,683,0.19,257,149,10,267
33612,44601,31851,12750,0.29,1918,0.15,5676,0.45,1618,0.13,664,0.05,49,0.00,129,0.01,793,0.06,56,0.00,67,0.01,191,0.02,31,0.00,11,0.00,13,0.00,330,0.03,90,0.01,0,0.00,110,0.01,11,0.00,66,0.01,927,0.07,13,0.00,8,0.00,906,0.07,236,116,15,539
33613,31990,23613,8377,0.26,2194,0.26,3005,0.36,859,0.10,243,0.03,64,0.01,66,0.01,473,0.06,54,0.01,47,0.01,69,0.01,15,0.00,7,0.00,6,0.00,290,0.03,54,0.01,1,0.00,103,0.01,4,0.00,86,0.01,737,0.09,1,0.00,13,0.00,723,0.09,155,88,5,475
33614,46449,18103,28346,0.61,2250,0.08,6395,0.23,12742,0.45,1320,0.05,109,0.00,250,0.01,530,0.02,180,0.01,121,0.00,240,0.01,118,0.00,39,0.00,38,0.00,1268,0.04,254,0.01,2,0.00,323,0.01,96,0.00,283,0.01,1788,0.06,2,0.00,3,0.00,1783,0.06,544,245,32,962
33615,43453,23969,19484,0.45,797,0.04,6302,0.32,6192,0.32,1359,0.07,99,0.01,93,0.00,188,0.01,140,0.01,117,0.01,180,0.01,64,0.00,44,0.00,47,0.00,1518,0.08,240,0.01,1,0.00,498,0.03,27,0.00,212,0.01,1366,0.07,6,0.00,22,0.00,1338,0.07,310,156,14,858
33616,13560,10791,2769,0.20,339,0.12,1288,0.47,390,0.14,84,0.03,22,0.01,26,0.01,66,0.02,8,0.00,64,0.02,21,0.01,7,0.00,2,0.00,1,0.00,103,0.04,38,0.01,0,0.00,19,0.01,0,0.00,21,0.01,270,0.10,0,0.00,2,0.00,268,0.10,78,27,1,162
33617,41443,34164,7279,0.18,1204,0.17,2893,0.40,875,0.12,375,0.05,47,0.01,61,0.01,162,0.02,60,0.01,66,0.01,116,0.02,21,0.00,8,0.00,18,0.00,425,0.06,108,0.01,0,0.00,84,0.01,13,0.00,94,0.01,649,0.09,7,0.00,3,0.00,639,0.09,205,108,6,320
33618,25570,20057,5513,0.22,369,0.07,1566,0.28,1287,0.23,218,0.04,18,0.00,20,0.00,103,0.02,47,0.01,52,0.01,51,0.01,29,0.01,12,0.00,10,0.00,493,0.09,103,0.02,7,0.00,174,0.03,18,0.00,131,0.02,805,0.15,10,0.00,6,0.00,789,0.14,345,158,3,283
33619,34581,24485,10096,0.29,1424,0.14,3447,0.34,2753,0.27,444,0.04,75,0.01,114,0.01,142,0.01,92,0.01,54,0.01,134,0.01,15,0.00,4,0.00,9,0.00,191,0.02,64,0.01,0,0.00,62,0.01,6,0.00,57,0.01,1009,0.10,5,0.00,6,0.00,998,0.10,110,46,4,838
33620,5158,4580,578,0.11,72,0.12,189,0.33,87,0.15,39,0.07,1,0.00,2,0.00,8,0.01,2,0.00,5,0.01,4,0.01,1,0.00,1,0.00,2,0.00,23,0.04,10,0.02,0,0.00,5,0.01,0,0.00,9,0.02,118,0.20,1,0.00,1,0.00,116,0.20,4,12,1,99
33621,1643,1402,241,0.15,80,0.33,87,0.36,15,0.06,11,0.05,1,0.00,4,0.02,3,0.01,0,0.00,7,0.03,0,0.00,0,0.00,0,0.00,6,0.02,8,0.03,1,0.00,0,0.00,3,0.01,0,0.00,5,0.02,10,0.04,0,0.00,0,0.00,10,0.04,2,0,0,8
33624,37457,26802,10655,0.28,506,0.05,3323,0.31,2598,0.24,461,0.04,78,0.01,63,0.01,137,0.01,55,0.01,123,0.01,126,0.01,56,0.01,9,0.00,34,0.00,1230,0.12,210,0.02,1,0.00,325,0.03,24,0.00,255,0.02,1041,0.10,3,0.00,19,0.00,1019,0.10,429,144,8,438
33625,24645,16093,8552,0.35,447,0.05,2848,0.33,2188,0.26,444,0.05,25,0.00,42,0.00,92,0.01,54,0.01,105,0.01,76,0.01,30,0.00,13,0.00,15,0.00,896,0.10,142,0.02,3,0.00,249,0.03,14,0.00,207,0.02,662,0.08,0,0.00,8,0.00,654,0.08,210,94,8,342
33626,27557,23573,3984,0.15,264,0.07,1189,0.30,873,0.22,186,0.05,22,0.01,34,0.01,33,0.01,27,0.01,53,0.01,40,0.01,41,0.01,9,0.00,32,0.01,443,0.11,99,0.02,3,0.00,110,0.03,6,0.00,126,0.03,394,0.10,0,0.00,8,0.00,386,0.10,201,43,1,141
33629,23638,21017,2621,0.11,200,0.08,403,0.15,817,0.31,40,0.02,6,0.00,25,0.01,43,0.02,26,0.01,24,0.01,10,0.00,24,0.01,25,0.01,10,0.00,137,0.05,30,0.01,6,0.00,61,0.02,3,0.00,35,0.01,696,0.27,2,0.00,0,0.00,694,0.26,419,143,2,130
33634,20225,9588,10637,0.53,464,0.04,3028,0.28,4228,0.40,679,0.06,56,0.01,85,0.01,132,0.01,58,0.01,63,0.01,64,0.01,41,0.00,26,0.00,9,0.00,707,0.07,146,0.01,0,0.00,164,0.02,11,0.00,88,0.01,588,0.06,1,0.00,4,0.00,583,0.05,143,85,10,345
33635,15741,11369,4372,0.28,255,0.06,1445,0.33,1177,0.27,215,0.05,22,0.01,13,0.00,33,0.01,32,0.01,36,0.01,32,0.01,33,0.01,13,0.00,23,0.01,412,0.09,72,0.02,0,0.00,139,0.03,13,0.00,99,0.02,308,0.07,0,0.00,10,0.00,298,0.07,92,40,2,164
33637,15351,12702,2649,0.17,354,0.13,1075,0.41,363,0.14,142,0.05,12,0.00,22,0.01,51,0.02,24,0.01,19,0.01,53,0.02,5,0.00,8,0.00,6,0.00,179,0.07,41,0.02,0,0.00,40,0.02,9,0.00,27,0.01,219,0.08,3,0.00,3,0.00,213,0.08,57,38,0,118
33647,55034,45857,9177,0.17,693,0.08,3435,0.37,1176,0.13,602,0.07,69,0.01,86,0.01,121,0.01,76,0.01,138,0.02,81,0.01,96,0.01,29,0.00,56,0.01,883,0.10,224,0.02,8,0.00,203,0.02,19,0.00,373,0.04,809,0.09,12,0.00,14,0.00,783,0.09,279,110,8,386
33701,15014,14176,838,0.06,187,0.22,220,0.26,96,0.11,16,0.02,4,0.00,4,0.00,2,0.00,5,0.01,9,0.01,4,0.00,10,0.01,7,0.01,15,0.02,59,0.07,11,0.01,1,0.00,26,0.03,0,0.00,15,0.02,147,0.18,0,0.00,1,0.00,146,0.17,33,14,0,99
33702,29664,27493,2171,0.07,282,0.13,835,0.38,359,0.17,62,0.03,16,0.01,7,0.00,20,0.01,8,0.00,24,0.01,12,0.01,27,0.01,29,0.01,10,0.00,106,0.05,46,0.02,0,0.00,54,0.02,7,0.00,63,0.03,204,0.09,3,0.00,5,0.00,196,0.09,44,32,0,120
33703,23680,22250,1430,0.06,222,0.16,422,0.30,231,0.16,20,0.01,26,0.02,20,0.01,20,0.01,14,0.01,18,0.01,4,0.00,25,0.02,11,0.01,18,0.01,73,0.05,39,0.03,0,0.00,36,0.03,3,0.00,38,0.03,190,0.13,1,0.00,2,0.00,187,0.13,57,18,2,110
33704,16098,15233,865,0.05,118,0.14,249,0.29,154,0.18,6,0.01,3,0.00,9,0.01,4,0.00,7,0.01,13,0.02,11,0.01,19,0.02,3,0.00,3,0.00,66,0.08,17,0.02,0,0.00,23,0.03,3,0.00,19,0.02,138,0.16,4,0.00,6,0.01,128,0.15,56,22,0,50
33705,26435,25235,1200,0.05,245,0.20,443,0.37,151,0.13,49,0.04,12,0.01,17,0.01,15,0.01,11,0.01,40,0.03,7,0.01,8,0.01,3,0.00,1,0.00,31,0.03,6,0.01,0,0.00,14,0.01,0,0.00,17,0.01,130,0.11,4,0.00,0,0.00,126,0.11,30,9,1,86
33706,15901,15287,614,0.04,161,0.26,101,0.16,119,0.19,7,0.01,13,0.02,7,0.01,6,0.01,3,0.00,1,0.00,12,0.02,15,0.02,1,0.00,6,0.01,37,0.06,7,0.01,0,0.00,12,0.02,3,0.00,6,0.01,97,0.16,0,0.00,1,0.00,96,0.16,52,25,1,18
33707,24599,23466,1133,0.05,228,0.20,368,0.32,172,0.15,22,0.02,10,0.01,4,0.00,4,0.00,2,0.00,23,0.02,3,0.00,25,0.02,0,0.00,7,0.01,63,0.06,10,0.01,1,0.00,16,0.01,6,0.01,25,0.02,144,0.13,1,0.00,0,0.00,143,0.13,55,18,1,69
33708,15447,14851,596,0.04,76,0.13,156,0.26,159,0.27,4,0.01,0,0.00,7,0.01,6,0.01,3,0.01,10,0.02,1,0.00,6,0.01,0,0.00,2,0.00,35,0.06,11,0.02,2,0.00,13,0.02,0,0.00,8,0.01,97,0.16,0,0.00,1,0.00,96,0.16,56,23,1,16
33709,26023,23525,2498,0.10,669,0.27,841,0.34,485,0.19,71,0.03,16,0.01,10,0.00,42,0.02,10,0.00,15,0.01,5,0.00,7,0.00,7,0.00,6,0.00,92,0.04,22,0.01,1,0.00,29,0.01,5,0.00,21,0.01,144,0.06,0,0.00,1,0.00,143,0.06,37,22,0,84
33710,32780,30227,2553,0.08,538,0.21,687,0.27,542,0.21,50,0.02,36,0.01,9,0.00,64,0.03,21,0.01,28,0.01,17,0.01,14,0.01,2,0.00,14,0.01,138,0.05,33,0.01,0,0.00,61,0.02,1,0.00,53,0.02,245,0.10,0,0.00,8,0.00,237,0.09,81,46,2,108
33711,19162,18403,759,0.04,133,0.18,276,0.36,61,0.08,30,0.04,6,0.01,1,0.00,14,0.02,12,0.02,6,0.01,0,0.00,11,0.01,0,0.00,1,0.00,29,0.04,1,0.00,1,0.00,6,0.01,1,0.00,17,0.02,153,0.20,0,0.00,2,0.00,151,0.20,13,4,0,134
33712,25066,24080,986,0.04,199,0.20,376,0.38,83,0.08,64,0.06,15,0.02,10,0.01,12,0.01,8,0.01,32,0.03,1,0.00,9,0.01,0,0.00,6,0.01,23,0.02,10,0.01,3,0.00,12,0.01,0,0.00,14,0.01,109,0.11,0,0.00,16,0.02,93,0.09,20,11,1,61
33713,29812,26899,2913,0.10,485,0.17,893,0.31,873,0.30,87,0.03,16,0.01,30,0.01,25,0.01,12,0.00,18,0.01,15,0.01,17,0.01,1,0.00,7,0.00,113,0.04,32,0.01,0,0.00,32,0.01,3,0.00,28,0.01,226,0.08,1,0.00,0,0.00,225,0.08,56,31,3,135
33714,18531,16716,1815,0.10,411,0.23,595,0.33,415,0.23,34,0.02,11,0.01,11,0.01,48,0.03,5,0.00,7,0.00,20,0.01,4,0.00,10,0.01,6,0.00,59,0.03,19,0.01,0,0.00,26,0.01,3,0.00,25,0.01,106,0.06,0,0.00,7,0.00,99,0.05,24,16,0,59
33715,7407,7189,218,0.03,51,0.23,47,0.22,31,0.14,3,0.01,2,0.01,5,0.02,0,0.00,0,0.00,2,0.01,0,0.00,7,0.03,2,0.01,3,0.01,26,0.12,4,0.02,0,0.00,4,0.02,0,0.00,9,0.04,22,0.10,0,0.00,0,0.00,22,0.10,15,3,0,4
33716,15424,13709,1715,0.11,231,0.13,685,0.40,149,0.09,80,0.05,10,0.01,25,0.01,18,0.01,10,0.01,20,0.01,16,0.01,16,0.01,4,0.00,12,0.01,138,0.08,19,0.01,2,0.00,37,0.02,6,0.00,127,0.07,110,0.06,1,0.00,0,0.00,109,0.06,44,20,0,45
33744,148,139,9,0.06,0,0.00,0,0.00,0,0.00,2,0.22,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.11,2,0.22,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,0.44,0,0.00,0,0.00,4,0.44,0,0,0,4
33755,26146,21665,4481,0.17,2749,0.61,781,0.17,111,0.02,69,0.02,28,0.01,13,0.00,41,0.01,7,0.00,18,0.00,33,0.01,17,0.00,0,0.00,11,0.00,123,0.03,23,0.01,0,0.00,68,0.02,5,0.00,38,0.01,346,0.08,0,0.00,4,0.00,342,0.08,48,48,2,244
33756,31275,26770,4505,0.14,2481,0.55,930,0.21,188,0.04,92,0.02,17,0.00,30,0.01,73,0.02,6,0.00,17,0.00,83,0.02,14,0.00,16,0.00,12,0.00,106,0.02,32,0.01,0,0.00,50,0.01,15,0.00,39,0.01,304,0.07,5,0.00,2,0.00,297,0.07,68,43,0,186
33759,17820,15252,2568,0.14,1106,0.43,646,0.25,148,0.06,103,0.04,17,0.01,23,0.01,43,0.02,7,0.00,12,0.00,25,0.01,22,0.01,0,0.00,9,0.00,128,0.05,23,0.01,0,0.00,54,0.02,9,0.00,43,0.02,150,0.06,0,0.00,4,0.00,146,0.06,28,13,0,105
33760,15133,12307,2826,0.19,1560,0.55,700,0.25,126,0.04,37,0.01,5,0.00,21,0.01,29,0.01,1,0.00,9,0.00,18,0.01,8,0.00,4,0.00,1,0.00,74,0.03,9,0.00,0,0.00,29,0.01,0,0.00,25,0.01,170,0.06,1,0.00,3,0.00,166,0.06,30,11,0,125
33761,18167,16991,1176,0.07,154,0.13,317,0.27,113,0.10,35,0.03,13,0.01,15,0.01,12,0.01,15,0.01,13,0.01,13,0.01,20,0.02,14,0.01,9,0.01,163,0.14,40,0.03,1,0.00,52,0.04,6,0.01,43,0.04,128,0.11,0,0.00,0,0.00,128,0.11,60,19,2,47
33762,8499,7971,528,0.06,159,0.30,116,0.22,47,0.09,5,0.01,1,0.00,5,0.01,11,0.02,1,0.00,9,0.02,4,0.01,3,0.01,0,0.00,3,0.01,58,0.11,5,0.01,0,0.00,11,0.02,1,0.00,10,0.02,79,0.15,0,0.00,0,0.00,79,0.15,18,8,0,53
33763,17887,15901,1986,0.11,945,0.48,363,0.18,89,0.04,65,0.03,8,0.00,15,0.01,27,0.01,9,0.00,11,0.01,17,0.01,11,0.01,9,0.00,14,0.01,165,0.08,25,0.01,0,0.00,82,0.04,7,0.00,37,0.02,87,0.04,0,0.00,0,0.00,87,0.04,27,15,0,45
33764,24045,22303,1742,0.07,461,0.26,519,0.30,192,0.11,43,0.02,24,0.01,14,0.01,28,0.02,4,0.00,15,0.01,18,0.01,19,0.01,17,0.01,4,0.00,99,0.06,46,0.03,3,0.00,73,0.04,4,0.00,22,0.01,137,0.08,1,0.00,0,0.00,136,0.08,69,24,0,43
33765,13275,10575,2700,0.20,1478,0.55,437,0.16,119,0.04,59,0.02,24,0.01,20,0.01,31,0.01,9,0.00,18,0.01,18,0.01,21,0.01,2,0.00,5,0.00,136,0.05,30,0.01,0,0.00,56,0.02,8,0.00,29,0.01,200,0.07,0,0.00,1,0.00,199,0.07,41,33,0,125
33767,8007,7745,262,0.03,36,0.14,37,0.14,59,0.23,2,0.01,2,0.01,8,0.03,1,0.00,3,0.01,7,0.03,3,0.01,9,0.03,0,0.00,2,0.01,17,0.06,7,0.03,1,0.00,6,0.02,1,0.00,6,0.02,55,0.21,0,0.00,0,0.00,55,0.21,27,13,0,15
33770,25281,23031,2250,0.09,946,0.42,560,0.25,165,0.07,42,0.02,10,0.00,31,0.01,36,0.02,13,0.01,17,0.01,42,0.02,13,0.01,1,0.00,19,0.01,105,0.05,13,0.01,1,0.00,34,0.02,0,0.00,42,0.02,160,0.07,0,0.00,2,0.00,158,0.07,38,35,2,83
33771,29839,26995,2844,0.10,965,0.34,941,0.33,180,0.06,68,0.02,29,0.01,23,0.01,31,0.01,23,0.01,20,0.01,47,0.02,53,0.02,10,0.00,10,0.00,130,0.05,33,0.01,0,0.00,27,0.01,5,0.00,20,0.01,229,0.08,0,0.00,3,0.00,226,0.08,35,37,3,151
