Mexican,%,PuertoRican,%,Cuban,%,Dominican,%,Costa Rican,%,Guatemalan,%,Honduran,%,Nicaraguan,%,Panamanian,%,Salvadoran,%, Argentinean,%,Bolivian,%,Chilean,%,Colombian,%,Ecuadorian,%,Paraguayan,%,Peruvian,%,Uruguayan,%,Venezuelan,%
Dolores,0.000141,Banchs,0.000038,Albelo,0.00011,,,Artiaga,0.00004,Munguia,0.000155,Bran,0.000053,,,Cases,0.00012,Urbano,0.00007,Arena,0.00012,Oporto,0.00016,Recabal,0.000115,Malaver,0.000169,Guadalupe,0.000202,,,Candia,0.0002,Ottonello,0.000135648,Ibanez,0.00013
Jara,0.000141,Cerra,0.000038,Coca,0.00011,,,Feoli,0.00004,Gualip,0.000155,Casasola,0.000053,,,de La Torre,0.00012,Evangelista,0.00007,Coman,0.00012,Pareja,0.00016,Carrion,0.000115,Marriaga,0.000169,Toral,0.000202,,,Obando,0.0002,Piedrabuena,0.000135648,Camero,0.000129
Tinajero,0.000141,Domenech,0.000038,Quiros,0.000109,,,Gonzalez,0.00004,Raxtun,0.000154,Ceballos,0.000052,,,Rico,0.00012,Heredia,0.00007,Palomeque,0.00012,Maraza,0.00016,Calisto,0.000115,Ropero,0.000168,Ontaneda,0.000202,,,Nino,0.0002,Vigo,0.000135355,Monasterios,0.000129
Chuc,0.00014,Galloway,0.000038,Duharte,0.000109,,,Lemaitre,0.00004,Cojom,0.000154,Degrandez,0.000052,,,Stevenson,0.00012,Obando,0.00007,Catalan,0.00012,Pessoa,0.00015,Zelada,0.000115,Ducuara,0.000168,Cobo,0.000202,,,Nizama,0.0002,Fagian,0.000135062,Cohen,0.000128
Luevano,0.00014,Limardo,0.000038,Melian,0.000108,,,Echandi,0.00004,Quieju,0.000154,Morataya,0.000052,,,McFarlane,0.00012,Pastora,0.00006,Roda,0.00012,Murga,0.00015,Smith,0.000114,Robledo,0.000167,Quinga,0.000201,,,Laguna,0.0002,Grecco,0.000135062,Rea,0.000128
Villeda,0.00014,Calcano,0.000037,Masso,0.000108,,,Lanuza,0.00004,Sian,0.000154,Raimundo,0.000052,,,Alexander,0.00012,Rosas,0.00006,Farina,0.00012,Jancko,0.00015,Calvo,0.000114,Valdez,0.000167,Cayambe,0.000201,,,Chujutalli,0.0002,Carrizo,0.000134771,Moronta,0.000128
Vieyra,0.00014,Dejesus,0.000037,Hechevarria,0.000108,,,Gutirrez,0.00004,Mota,0.000153,Bustillos,0.000052,,,Carcamo,0.00012,Criollo,0.00006,Perrone,0.00012,Melgarejo,0.00015,Cayuqueo,0.000114,Guisao,0.000167,Novillo,0.0002,,,Bobadilla,0.0002,Irigaray,0.000134771,Galea,0.000127
Caro,0.00014,Estremera,0.000037,Sainz,0.000108,,,Jaramillo,0.00004,Satz,0.000153,Iscano,0.000052,,,Casis,0.00012,Reinoza,0.00006,Latorre,0.00012,Barra,0.00015,Valderas,0.000114,Viafara,0.000167,Andy,0.0002,,,Mucha,0.0002,Muniz,0.000134771,Escorche,0.000127
Pat,0.000139,Nolla,0.000037,Villalonga,0.000108,,,Rubio,0.00004,Cobo,0.000152,Cuadra,0.000052,,,Septimo,0.00012,Mejicanos,0.00006,Morelli,0.00012,Cabral,0.00015,Basoalto,0.000114,Lenis,0.000165,Rosas,0.0002,,,Zeta,0.0002,Olid,0.000134771,Garcias,0.000126
Bedolla,0.000139,Pietri,0.000037,Maqueira,0.000108,,,Sanarrusia,0.00004,Lopic,0.000152,Florez,0.000052,,,Campo,0.00012,Musun,0.00006,Gareca,0.00012,Irahola,0.00015,Donaire,0.000114,Manzano,0.000165,Ureta,0.0002,,,Cayllahua,0.0002,Coitino,0.000134481,Oberto,0.000126
Baos,0.000139,Alsina,0.000037,Mayor,0.000107,,,Lios,0.00004,Tamup,0.000152,Montecinos,0.000052,,,Samuels,0.00012,Guinea,0.00006,Aleman,0.00012,Tardio,0.00015,Almendras,0.000114,Orejuela,0.000164,Tene,0.0002,,,Olano,0.0002,Etchart,0.000134481,Itriago,0.000126
Bucio,0.000139,Aneses,0.000037,Sanchez,0.000107,,,Mathieu,0.00004,Vidal,0.000152,Marmol,0.000052,,,Donoso,0.00012,Alvayero,0.00006,Saenz,0.00012,Sinani,0.00015,Basaez,0.000114,Amaris,0.000164,Almachi,0.0002,,,Landa,0.00019,Rotela,0.000134481,Pichardo,0.000126
Raya,0.000138,Calo,0.000037,Sabina,0.000107,,,Tablada,0.00004,Cutzal,0.000152,Carrillos,0.000051,,,Fruto,0.00012,Corcio,0.00006,Apaza,0.00012,Masabi,0.00015,Ossa,0.000113,Olivera,0.000163,Nieves,0.000199,,,Rondon,0.00019,Sencion,0.000134481,Palomo,0.000125
Leija,0.000138,Chaparro,0.000037,Maturell,0.000107,,,Ng,0.00004,Perebal,0.000152,Izcano,0.000051,,,Cigarruista,0.00012,Arroyo,0.00006,Sotomayor,0.00012,Patino,0.00015,Grez,0.000113,Tuberquia,0.000163,Varas,0.000199,,,Barbaran,0.00019,Lauz,0.000134192,Monzon,0.000125
Feliciano,0.000137,Cumba,0.000037,Companionis,0.000107,,,Ventura,0.00004,Montes,0.000151,Agustin,0.000051,,,Checa,0.00011,Telule,0.00006,Ballesteros,0.00012,Pachuri,0.00015,Pastenes,0.000113,Cueto,0.000162,Aroca,0.000199,,,Mancilla,0.00019,de Castro,0.000134192,Olivera,0.000125
Alatorre,0.000137,Landrove,0.000037,Aloma,0.000107,,,Baldelomar,0.00004,Lindo,0.000151,Gamero,0.000051,,,Gittens,0.00011,Membreno,0.00006,Servin,0.00012,Baldivieso,0.00015,Palavecino,0.000113,Eraso,0.000162,Lalangui,0.000198,,,Davalos,0.00019,Ceriani,0.000133887,Anton,0.000125
Alberto,0.000137,Las,0.000037,Grillo,0.000107,,,Cuendis,0.00004,Coti,0.000151,Fino,0.000051,,,Pedrol,0.00011,Tamayo,0.00006,Lafuente,0.00012,Peinado,0.00015,Patino,0.000113,Moncayo,0.000161,Avalos,0.000198,,,Huachaca,0.00019,Cisneros,0.000133887,Mireles,0.000125
Aguila,0.000137,Rodrguez,0.000037,Lescay,0.000106,,,Irigoyen,0.00004,Tzampop,0.00015,Posantes,0.000051,,,Frago,0.00011,Latin,0.00006,Echevarria,0.00012,Quena,0.00015,Cayul,0.000112,Baldovino,0.000161,Eras,0.000198,,,Zumaeta,0.00019,Garcia da Rosa,0.000133887,Justo,0.000124
Posadas,0.000137,Agron,0.000037,Sotomayor,0.000106,,,McCarthy,0.00004,Cotiy,0.00015,Thompson,0.000051,,,Ricord,0.00011,Reynosa,0.00006,Castellanos,0.00012,Casanova,0.00015,Argandona,0.000111,Romo,0.000161,Verdesoto,0.000198,,,Torrejon,0.00019,Luz,0.000133316,Pinate,0.000124
Coria,0.000137,Brignoni,0.000037,Estenoz,0.000105,,,Sing,0.00004,Cojtin,0.000149,Tomas,0.000051,,,Sanapi,0.00011,Culgua,0.00006,Galiano,0.00012,Alanez,0.00015,Corona,0.000111,Iguaran,0.00016,Gualpa,0.000198,,,Marca,0.00019,do Canto,0.000133316,Cambero,0.000124
Buenrostro,0.000136,Frau,0.000037,Puerta,0.000105,,,Lamas,0.00004,Teyul,0.000149,Anderson,0.000051,,,Yanguez,0.00011,Fonseca,0.00006,Tabares,0.00012,Galean,0.00015,Mariqueo,0.00011,Quitian,0.000159,Loachamin,0.000198,,,Mio,0.00019,Barbosa,0.000132732,Gomes,0.000124
Olivo,0.000136,Pina,0.000037,Giro,0.000105,,,Lawrence,0.00004,Sum,0.000149,Grajeda,0.000051,,,Berguido,0.00011,Teshe,0.00006,Colazo,0.00012,Charca,0.00015,Beiza,0.00011,Cobo,0.000159,Paspuel,0.000198,,,Mayhua,0.00019,Cayetano,0.000132732,Verenzuela,0.000124
Espindola,0.000136,Pujols,0.000037,Rojo,0.000105,,,Pitti,0.00004,Nimatuj,0.000149,Reyna,0.00005,,,Collins,0.00011,Lico,0.00006,Guinazu,0.00012,Yovio,0.00015,Barrueto,0.00011,Ulloa,0.000159,Arizaga,0.000197,,,Egoavil,0.00019,Demarco,0.000132732,Isea,0.000123
Roa,0.000136,Rondon,0.000037,Melendez,0.000104,,,Cuevas,0.00004,Sol,0.000149,Arambu,0.00005,,,Cunningham,0.00011,Patino,0.00006,Riera,0.00012,Achacollo,0.00015,Davila,0.000109,Coronel,0.000159,Galindo,0.000197,,,Rosado,0.00019,Millan,0.000132732,Jauregui,0.000123
Pozos,0.000136,Villalba,0.000037,Valenzuela,0.000104,,,Tobal,0.00004,Vielman,0.000149,Venegas,0.00005,,,Patel,0.00011,Cevallos,0.00006,Vilchez,0.00012,Algaranaz,0.00015,Burdiles,0.000109,Corzo,0.000159,Chauca,0.000197,,,Infantes,0.00019,Osores,0.000132732,Faneite,0.000123
Julian,0.000135,Mauroza,0.000036,Carballosa,0.000104,,,Benitez,0.00004,Poncio,0.000148,Cuevar,0.000049,,,Palomino,0.00011,Doradea,0.00006,Bernardi,0.00012,Callata,0.00015,Villarreal,0.000109,Moyano,0.000158,Quelal,0.000197,,,Alvites,0.00019,de Cuadro,0.000132732,Pereda,0.000123
Novelo,0.000135,Fantauzzi,0.000036,Loforte,0.000104,,,Ojeda,0.00004,Gue,0.000148,Riera,0.000049,,,Gibbs,0.00011,Delcid,0.00006,Alves,0.00012,Choquecallata,0.00015,Ruminot,0.000109,Toledo,0.000158,Chimbolema,0.000196,,,Shapiama,0.00019,Alfonzo,0.000132433,Zuniga,0.000123
Virgen,0.000135,Bou,0.000036,Risco,0.000104,,,Pilarte,0.00004,Tuiz,0.000148,Lambur,0.000049,,,Dean,0.00011,Castellano,0.00006,Juan,0.00012,Rollano,0.00015,Cayo,0.000109,Osorno,0.000158,Estacio,0.000196,,,Bejar,0.00019,Clavero,0.000132433,Epieyu,0.000122
Talavera,0.000135,Martell,0.000036,Sori,0.000104,,,Villa,0.00004,Guitz,0.000147,Caba,0.000048,,,Salvatierra,0.00011,Genovez,0.00006,Piriz,0.00012,Salcedo,0.00015,Almarza,0.000108,Espinoza,0.000158,Blacio,0.000196,,,Castrejon,0.00019,Cordoba,0.000132153,Longa,0.000122
Monreal,0.000135,Padua,0.000036,Carreno,0.000104,,,Cardoza,0.00003,Ixbalan,0.000147,Ibarra,0.000048,,,Navarrete,0.00011,Marcia,0.00006,Soraire,0.00012,Maraz,0.00015,Tejeda,0.000108,Monterroza,0.000157,Guerron,0.000195,,,Reynoso,0.00019,Mendizabal,0.000132153,Belmonte,0.000122
Monsivais,0.000135,Calzada,0.000035,Roig,0.000104,,,Caseres,0.00003,Sican,0.000147,Mancias,0.000048,,,Arquinez,0.00011,Soliz,0.00006,Mereles,0.00012,Zuleta,0.00015,Murillo,0.000108,Mendivelso,0.000157,Lapo,0.000195,,,Retamozo,0.00019,Segui,0.000131857,Lanza,0.000122
Arreguin,0.000134,Matos Pedro,0.000035,Granda,0.000104,,,Cid,0.00003,Joachin,0.000147,Abarca,0.000047,,,Best,0.00011,Violante,0.00006,Sandez,0.00012,Tumiri,0.00015,Claveria,0.000107,Orduz,0.000157,Vasco,0.000195,,,Guillermo,0.00019,Estefan,0.000131562,Calvo,0.000121
Yepez,0.000134,Cortes,0.000035,Alberto,0.000103,,,Orlich,0.00003,Chang,0.000146,Florentino,0.000047,,,Briceno,0.00011,Zaa,0.00006,Casimiro,0.00012,Lipa,0.00015,Manosalva,0.000107,Casanova,0.000156,Quilumba,0.000195,,,Arrieta,0.00019,Linares,0.000131268,Ulloa,0.000121
Cornelio,0.000134,Aguiar,0.000035,Contino,0.000103,,,Pita,0.00003,Iquique,0.000146,Asturias,0.000047,,,Sencion,0.00011,Olano,0.00006,Ulloa,0.00012,Carlos,0.00015,Tellez,0.000106,Barona,0.000155,Viera,0.000195,,,Matias,0.00019,Alcoba,0.000130976,Morey,0.000121
Polanco,0.000133,Menedez,0.000035,Primelles,0.000103,,,Green,0.00003,Anay,0.000146,Duque,0.000047,,,Elizondro,0.00011,Magarin,0.00006,Carbajal,0.00012,Oblitas,0.00015,Utreras,0.000106,Usma,0.000155,Limones,0.000194,,,Banda,0.00019,Morena,0.000130976,Cadena,0.000121
Mariano,0.000133,Valladares,0.000035,Jardinez,0.000103,,,Pulido,0.00003,Posadas,0.000146,Puentes,0.000047,,,Llerena,0.00011,Zelidon,0.00006,Orieta,0.00012,Juchani,0.00015,Loncon,0.000106,Gallardo,0.000154,Sinchi,0.000194,,,Gordillo,0.00019,Robledo,0.000130976,Paiva,0.00012
Ambrosio,0.000133,Cayetano,0.000034,Garay,0.000102,,,Lira,0.00003,Cana,0.000145,Bueno,0.000047,,,Menacho,0.00011,Caravantes,0.00006,Marchetti,0.00012,Anagua,0.00015,Mesa,0.000106,Tavera,0.000154,Suntaxi,0.000194,,,Carmona,0.00019,Rubio,0.000130976,Alayon,0.00012
Constantino,0.000133,Leal,0.000034,Cabello,0.000102,,,Mitre,0.00003,Miculax,0.000145,Cayetano,0.000047,,,Miro,0.00011,Musto,0.00006,Vizgarra,0.00011,Tangara,0.00015,Almuna,0.000105,Olave,0.000154,Almache,0.000194,,,Reymundo,0.00019,Teran,0.000130976,Beria,0.00012
Alvaro,0.000132,Leon,0.000034,Danger,0.000102,,,Treminio,0.00003,Esquit,0.000145,Barillas,0.000046,,,Olea,0.00011,Carrero,0.00006,Chavarria,0.00011,Marzana,0.00015,Gana,0.000105,Chinchilla,0.000153,Chuqui,0.000193,,,Llatas,0.00019,del Castillo,0.000130976,Urquiola,0.00012
Crespo,0.000132,Moringlane,0.000034,Rosello,0.000102,,,Cheng,0.00003,Camposeco,0.000145,Julian,0.000046,,,Parra,0.00011,Albanes,0.00006,da Rosa,0.00011,Argandona,0.00015,Dubo,0.000105,Munos,0.000153,Tejada,0.000193,,,Zorrilla,0.00019,Rovetta,0.000130395,Gelvez,0.00012
Bustillos,0.000132,Albandoz,0.000034,Lamas,0.000102,,,Huezo,0.00003,Guerrero,0.000144,Idiaquez,0.000046,,,Sobenis,0.00011,Calixto,0.00006,Junco,0.00011,Vaca Diez,0.00015,Alday,0.000105,Chilito,0.000153,Lavayen,0.000193,,,Cerdan,0.00019,Bobadilla,0.000130107,Peinado,0.000119
Colli,0.000132,Monteagudo,0.000034,Amores,0.000102,,,Jerez,0.00003,Tiriquiz,0.000144,Mazariego,0.000046,,,Ariano,0.00011,Benito,0.00006,Batalla,0.00011,Brito,0.00014,Ogalde,0.000105,Flor,0.000153,Gracia,0.000193,,,Lescano,0.00019,Cosentino,0.000130107,Larreal,0.000119
Alfonso,0.000131,Orosco,0.000034,Andres,0.000101,,,Maltez,0.00003,Sicajau,0.000144,Narvaez,0.000046,,,Famania,0.00011,Sagastizado,0.00006,Vieyra,0.00011,Chore,0.00014,Paillalef,0.000105,Altamiranda,0.000153,Manrique,0.000193,,,Ocampo,0.00019,Tolosa,0.000130107,Carvallo,0.000118
Catalan,0.000131,Vanga,0.000034,Guanche,0.000101,,,Mongrillo,0.00003,Cardoza,0.000144,Ni,0.000046,,,Blake,0.00011,Privado,0.00006,Palermo,0.00011,Garrido,0.00014,Painen,0.000104,Macea,0.000152,Calvache,0.000193,,,Wong,0.00019,de Avila,0.000130107,Depablos,0.000118
Bastida,0.000131,Franqui,0.000034,Lorente,0.000101,,,Merino,0.00003,Chavac,0.000144,Beneth,0.000046,,,Branda,0.00011,Escalon,0.00006,Corrales,0.00011,Baldelomar,0.00014,Gil,0.000104,Niebles,0.000151,Lombeida,0.000193,,,Huaripata,0.00018,Castiglioni,0.000129803,Clemente,0.000117
Torrez,0.000131,Nussa,0.000034,Burgos,0.0001,,,Pana,0.00003,Boj,0.000143,Colomer,0.000045,,,Luo,0.00011,Garmendia,0.00006,Mareco,0.00011,Languidey,0.00014,Egana,0.000103,Leyton,0.00015,Alonzo,0.000193,,,Chumbe,0.00018,Contrera,0.000129803,Berrio,0.000117
Balcazar,0.000131,Bado,0.000034,Figueras,0.0001,,,Villar,0.00003,Ixcol,0.000143,Martell,0.000045,,,Lopez,0.00011,Nativi,0.00006,Zelarayan,0.00011,Cosme,0.00014,Contador,0.000103,Torrado,0.00015,Sevillano,0.000192,,,Encarnacion,0.00018,Crossa,0.000129803,Carias,0.000116
Carpio,0.00013,Carlo,0.000034,Cabezas,0.000099,,,Barillas,0.00003,Poroj,0.000143,Gimenez,0.000045,,,Ferrer,0.00011,Romano,0.00006,Casado,0.00011,Manzaneda,0.00014,Pedrero,0.000102,Ruano,0.00015,Llamuca,0.000192,,,Satalaya,0.00018,Perazza,0.000129803,Ybarra,0.000115
Alamilla,0.00013,Echevaria,0.000034,Lamoru,0.000099,,,Brooks,0.00003,Quim,0.000143,Alejandro,0.000045,,,Sanguillen,0.00011,Leonardo,0.00006,Mujica,0.00011,Yuco,0.00014,Ravanal,0.000102,Rojano,0.00015,Conde,0.000192,,,Moron,0.00018,Porcal,0.000129803,Chauran,0.000115
Dionicio,0.00013,Fraga,0.000034,Marcos,0.000099,,,Bruno,0.00003,Rosal,0.000143,Jones,0.000045,,,Guizado,0.00011,Reymundo,0.00006,Mayorga,0.00011,Ari,0.00014,Cruzat,0.000102,Bermeo,0.00015,Madrid,0.000192,,,Albornoz,0.00018,Darosa,0.000129517,Maican,0.000115
Callejas,0.00013,Vincenty,0.000034,Melo,0.000099,,,Walters,0.00003,Burgos,0.000143,Madrigales,0.000045,,,Prescott,0.00011,Uribe,0.00006,Soriano,0.00011,Costas,0.00014,Tudela,0.000102,Marimon,0.000149,Puma,0.000191,,,Lezama,0.00018,Pimentel,0.000129517,Basanta,0.000114
Guardado,0.00013,Benet,0.000033,Arzola,0.000099,,,de Leon,0.00003,Subuyuc,0.000142,Sequeira,0.000045,,,Lindo,0.0001,Urquia,0.00006,de La Vega,0.00011,Uribe,0.00014,Luco,0.000102,Borda,0.000149,Chafla,0.000191,,,Tenazoa,0.00018,Placeres,0.000129517,del Valle,0.000114
Grijalva,0.00013,Carames,0.000033,Cossio,0.000099,,,Beltran,0.00003,Queme,0.000142,Anariva,0.000045,,,Portillo,0.0001,Cerrato,0.00006,Denis,0.00011,Garron,0.00014,Aldana,0.000102,Amezquita,0.000149,Sinche,0.000191,,,Centurion,0.00018,Alzugaray,0.000128932,Nadales,0.000114
Quintanilla,0.000129,Grau,0.000033,Casanas,0.000098,,,Escoto,0.00003,Sutuc,0.000142,Chaves,0.000045,,,Visuete,0.0001,Gongora,0.00006,Cosentino,0.00011,Urquizu,0.00014,Ocaranza,0.000101,Botello,0.000149,Corral,0.000191,,,Berru,0.00018,Odriozola,0.000128932,Bonalde,0.000114
Tamez,0.000129,Llaurador,0.000033,Nnez,0.000098,,,Gonzalo,0.00003,Castrillo,0.000142,Manister,0.000044,,,Duartes,0.0001,Bernardino,0.00006,Barrio,0.00011,Urquidi,0.00014,Balladares,0.000101,Cantero,0.000149,Pinzon,0.00019,,,Basilio,0.00018,Quesada,0.000128932,Marchena,0.000114
Colunga,0.000129,Maestre,0.000033,Rego,0.000098,,,Valderrama,0.00003,Catun,0.000142,Pesquera,0.000044,,,Marcusi,0.0001,Rovira,0.00006,Cativa,0.00011,Yanez,0.00014,Saa,0.0001,Centeno,0.000149,Apolinario,0.00019,,,Ferrer,0.00018,Puglia,0.00012865,Montes de Oca,0.000114
Osornio,0.000128,Chiclana,0.000033,Ruz,0.000098,,,Garca,0.00003,Gatica,0.000142,Cerrano,0.000044,,,Maxwell,0.0001,Trejos,0.00006,Zerpa,0.00011,Manuel,0.00014,Balcazar,0.0001,Marino,0.000148,Landeta,0.00019,,,Chang,0.00018,Betancor,0.000128057,Rosillo,0.000113
Escudero,0.000128,Clavell,0.000033,Madera,0.000098,,,Lang,0.00003,Amperez,0.000142,Mascare,0.000044,,,Valle,0.0001,Villafranco,0.00006,Ormeno,0.00011,Alcazar,0.00014,Millalonco,0.0001,Revelo,0.000148,Ballesteros,0.000189,,,Ureta,0.00018,Pirotto,0.000128057,Quiaro,0.000113
Payan,0.000128,Jordan,0.000033,Cardona,0.000098,,,Pardo,0.00003,Matom,0.000142,Quan,0.000044,,,Ibanez,0.0001,Chamagua,0.00006,Martinelli,0.00011,Salvador,0.00014,Ilabaca,0.0001,Cedeno,0.000148,Boada,0.000189,,,Francia,0.00018,Ottonelli,0.000127763,Barragan,0.000113
Barboza,0.000128,Miro,0.000033,Moro,0.000098,,,Paris,0.00003,Diego,0.000141,Canahuati,0.000043,,,Marshall,0.0001,Vilorio,0.00006,Goni,0.00011,Troncoso,0.00014,Fabres,0.000099,Gualdron,0.000147,Oleas,0.000189,,,Astete,0.00018,Chacon,0.00012747,Pardo,0.000113
Olea,0.000128,Pares,0.000033,Toranzo,0.000098,,,Yglesias,0.00003,Estacuy,0.000141,Mora,0.000043,,,Pablo,0.0001,Paula,0.00006,Grasso,0.00011,Via,0.00014,Aillapan,0.000099,Lesmes,0.000147,Tigasi,0.000189,,,Ccallo,0.00018,Elhordoy,0.00012747,Fagundez,0.000113
de La Garza,0.000128,Broun,0.000033,Abrahantes,0.000098,,,Pastrano,0.00003,Pajarito,0.000141,de Paz,0.000043,,,Barrett,0.0001,Quilizapa,0.00006,Fabian,0.00011,Maydana,0.00014,Callejas,0.000099,Silgado,0.000147,Masapanta,0.000189,,,Almeyda,0.00018,Juncal,0.00012747,Roca,0.000113
Samano,0.000128,Calcano,0.000033,Corral,0.000097,,,Silesky,0.00003,Sinaj,0.00014,Chandias,0.000043,,,Pinzon,0.0001,Martell,0.00006,Caseres,0.00011,Estevez,0.00014,Mandiola,0.000099,Jacome,0.000146,Tigua,0.000188,,,Velasque,0.00018,Nova,0.00012747,Figueira,0.000113
Muro,0.000128,Cestero,0.000033,Laguardia,0.000097,,,Estrella,0.00003,Tzaput,0.00014,Gabrie,0.000043,,,Bernard,0.0001,Leal,0.00006,Massa,0.00011,Aldunate,0.00014,Curiqueo,0.000099,Paniagua,0.000146,Sarabia,0.000188,,,Acho,0.00018,Alayon,0.000127178,Abache,0.000112
Zetina,0.000127,Arzola,0.000032,Valverde,0.000097,,,Howard,0.00003,Sumale,0.000139,Gamoneda,0.000043,,,Howell,0.0001,Narvaez,0.00006,Grillo,0.00011,del Castillo,0.00014,Rogel,0.000099,Olivero,0.000146,Huatatoca,0.000188,,,Nieves,0.00018,Correa,0.000127178,Cambar,0.000112
Samaniego,0.000127,Cales,0.000032,Granados,0.000097,,,Sotelo,0.00003,Higueros,0.000139,Uceda,0.000043,,,Macho,0.0001,Olmos,0.00006,Giraudo,0.00011,Leanos,0.00014,Arrano,0.000098,Marmolejo,0.000146,Guano,0.000188,,,Vergaray,0.00018,Gorgoroso,0.000127178,Esqueda,0.000112
Benito,0.000127,Llerena,0.000032,Mijares,0.000096,,,Volio,0.00003,Chiyal,0.000139,Casaca,0.000043,,,Parris,0.0001,Beltranena,0.00005,Olivieri,0.00011,Ricaldi,0.00014,Saldivar,0.000098,Betancourth,0.000146,Siguenza,0.000188,,,Zena,0.00018,Yanes,0.000126887,Parraga,0.000112
Lobato,0.000126,Aldarondo,0.000032,Navarrete,0.000096,,,Abadia,0.00003,Hurtado,0.000138,Greham,0.000043,,,Trottman,0.0001,Sotelo,0.00005,Belmonte,0.00011,Marquina,0.00014,Alcantara,0.000098,Teheran,0.000146,Fuertes,0.000188,,,Trigoso,0.00018,Castellano,0.000126598,Pirona,0.000112
Urbano,0.000126,Baerga,0.000032,Serra,0.000096,,,Palmer,0.00003,Xocol,0.000138,Grant,0.000043,,,Andreve,0.0001,Bayona,0.00005,Conte,0.00011,Galvis,0.00014,Escalante,0.000098,Brinez,0.000145,Sisalima,0.000188,,,Siesquen,0.00018,Ferrero,0.00012631,Lanz,0.000112
Victoriano,0.000126,Balzac,0.000032,Cardero,0.000096,,,Roses,0.00003,Sanic,0.000138,Zacapa,0.000043,,,Jaime,0.0001,Teos,0.00005,Pogonza,0.00011,Lizarraga,0.00014,Bilbao,0.000097,Sanguino,0.000145,Galarraga,0.000187,,,Idrogo,0.00018,Fripp,0.00012631,Tejada,0.000111
Toscano,0.000126,Corretjer,0.000032,Coto,0.000096,,,Fung,0.00003,Monge,0.000138,Perea,0.000043,,,Baso,0.0001,Calidonio,0.00005,Caliva,0.00011,Prieto,0.00014,Arzola,0.000097,Mamian,0.000145,Perero,0.000187,,,Lagos,0.00018,Picardo,0.00012631,Sambrano,0.000111
Garces,0.000125,Ginard,0.000032,Daniel,0.000095,,,Marrero,0.00003,Sacrapal,0.000138,Carmona,0.000042,,,Fung,0.0001,Tamacas,0.00005,Orrego,0.00011,Mamani Flores,0.00014,Albarran,0.000096,Tapasco,0.000145,Vizcaino,0.000187,,,Florian,0.00018,Soba,0.00012631,Villavicencio,0.000111
Parada,0.000124,Alomar,0.000032,Cordovi,0.000095,,,Marroquin,0.00003,Pac,0.000138,Quintana,0.000042,,,Manzane,0.0001,Alvanez,0.00005,Talavera,0.00011,Merino,0.00014,Zagal,0.000096,Vinasco,0.000144,Chico,0.000187,,,Lipa,0.00018,Berretta,0.000126024,Tablante,0.000111
Valtierra,0.000124,Barredo,0.000032,Sardina,0.000095,,,Vazquez,0.00003,Co,0.000137,Segovia,0.000042,,,Callender,0.0001,Calvo,0.00005,Billordo,0.00011,Pabon,0.00014,Brevis,0.000096,Orobio,0.000144,Uyaguari,0.000187,,,Berrios,0.00018,Escobal,0.000126024,Golindano,0.00011
Gracia,0.000124,Pino,0.000032,Soris,0.000095,,,Richards,0.00003,Letona,0.000137,Zorto,0.000042,,,Knight,0.0001,Arcia,0.00005,Retamal,0.00011,Reque,0.00014,Peredo,0.000096,Madrigal,0.000144,Sacon,0.000187,,,Bacilio,0.00018,Bidegain,0.000125723,Espejo,0.00011
Gerardo,0.000124,Terrasa,0.000032,Suri,0.000095,,,Rowe,0.00003,Xante,0.000137,Barraza,0.000042,,,del Rio,0.0001,Inocente,0.00005,de Lima,0.00011,Cabello,0.00014,Delgadillo,0.000096,Villarraga,0.000142,Lomas,0.000187,,,Trejo,0.00018,Cuevas,0.000125723,Amundarain,0.00011
Govea,0.000124,Trabal,0.000032,Fidalgo,0.000094,,,Ubau,0.00003,Suyuc,0.000137,Monterrosa,0.000042,,,Liao,0.0001,Sol,0.00005,Coceres,0.00011,Saigua,0.00014,Frez,0.000096,Lazaro,0.000142,Tigre,0.000186,,,Cama,0.00018,Dearmas,0.000125723,Morao,0.00011
Apolinar,0.000123,Gallardo,0.000032,Herrero,0.000094,,,Junes,0.00003,Tzay,0.000137,Pego,0.000041,,,Mepaquito,0.0001,Axume,0.00005,Palomino,0.00011,Barco,0.00014,Tolosa,0.000095,Cardoso,0.000141,Checa,0.000186,,,Condezo,0.00017,Lopez,0.000125723,Camico,0.00011
Alejandre,0.000123,Jovet,0.000032,Telles,0.000094,,,Laurent,0.00003,Montejo,0.000137,Vallecillos,0.000041,,,Choy,0.0001,Hasbun,0.00005,Samaniego,0.00011,Lanza,0.00014,Bolados,0.000095,Nisperuza,0.000141,Jacho,0.000186,,,Piscoya,0.00017,Cartagena,0.000125439,Vicuna,0.00011
Bejarano,0.000123,Kuilan,0.000032,Villafana,0.000094,,,Muniz,0.00003,Tavico,0.000137,Bargas,0.000041,,,Garzon,0.0001,Arauz,0.00005,Piris,0.00011,Coarite,0.00014,Costa,0.000094,Ganan,0.000141,Melo,0.000186,,,Isidro,0.00017,Merlo,0.000125439,Palmera,0.000109
Luciano,0.000123,Montijo,0.000032,Barrio,0.000094,,,Rosabal,0.00003,Lic,0.000136,Saicion,0.000041,,,McKay,0.0001,Bolainez,0.00005,Velozo,0.00011,Sonco,0.00014,Izquierdo,0.000094,Portela,0.000141,Pinela,0.000185,,,Coral,0.00017,Oliveira,0.000125439,Izquierdo,0.000109
