Mexican,%,PuertoRican,%,Cuban,%,Dominican,%,Costa Rican,%,Guatemalan,%,Honduran,%,Nicaraguan,%,Panamanian,%,Salvadoran,%, Argentinean,%,Bolivian,%,Chilean,%,Colombian,%,Ecuadorian,%,Paraguayan,%,Peruvian,%,Uruguayan,%,Venezuelan,%
Esthela,0.000191,Tony,0.000129,Alvaro,0.00018,,,Willy,0.00023,Dany,0.000219,Diego,0.0002463,Dimas,0.00027,Eira,0.00033,Pedrina,0.00016,Silvestre,0.00013,Jesusa,0.00032,Scarlett,0.0001598,Neila,0.000192,Daisy,0.00018,Paulino,0.0002984,Grimaldo,0.00028,Sebastian,0.0001485,Eduar,0.000232
Gaudencio,0.000191,Sylvette,0.0001287,Eliades,0.00018,,,Keylin,0.00023,Obdulio,0.000218,Belinda,0.0002451,Donaldo,0.00027,Alejandrina,0.00033,America,0.00016,Claudio,0.00013,Abdon,0.00032,Wilma,0.0001593,Yazmin,0.000192,Yessica,0.00018,Alice,0.0002982,Willian,0.00028,Willian,0.0001485,Ezequiel,0.000232
Bruno,0.000191,Freddie,0.0001279,Isolina,0.00018,,,Adonay,0.00023,Mardoqueo,0.000218,Yoni,0.0002442,Jhonny,0.00027,Calixto,0.00033,Olimpia,0.00016,Delfin,0.00013,Milenka,0.00032,Brunilda,0.0001592,Emerita,0.000192,Genny,0.00018,Salustiano,0.000298,Bernabe,0.00028,Nilza,0.0001482,Jhonatan,0.000231
Erendira,0.000191,Natividad,0.0001279,Nivia,0.00018,,,Noe,0.00023,Valeriano,0.000218,Valentina,0.0002437,Rito,0.00027,Gertrudis,0.00033,Marisela,0.00016,Eulogia,0.00013,Valda,0.00032,Pascuala,0.000159,Magaly,0.000192,Trivi,0.00018,Tito,0.0002973,Emiliana,0.00028,Asdrubal,0.0001479,Florencio,0.000231
Teofilo,0.000191,Edvin,0.0001276,Fe,0.00018,,,Rony,0.00023,Dario,0.000217,Jeremias,0.0002434,Narcisa,0.00027,Luciana,0.00033,Katia,0.00016,Simona,0.00013,Canaza,0.00031,Francia,0.0001589,Henrry,0.000192,Abdon,0.00018,Avelina,0.0002957,Edgardo,0.00028,Janet,0.0001479,Tomasa,0.00023
Evelyn,0.00019,Elvin,0.0001276,Noris,0.00017,,,Zelmira,0.00023,Jaqueline,0.000217,Vanessa,0.0002427,Wilder,0.00027,Eleuterio,0.00033,Flora,0.00016,Cornelio,0.00013,Casiano,0.00031,Milena,0.0001586,Franco,0.000191,Ericka,0.00018,Florentin,0.0002948,Rosendo,0.00028,Cintia,0.000147,Marlin,0.000229
Inocencia,0.00019,Liz,0.0001276,Asuncion,0.00017,,,Cristobal,0.00023,Medardo,0.000215,Lucy,0.0002426,Darlin,0.00027,Enilda,0.00032,Henrry,0.00016,Renee,0.00013,Ovidio,0.00031,Carmela,0.0001579,Marelvis,0.000191,Natividad,0.00018,Melania,0.0002941,Rosaura,0.00028,Nelba,0.0001467,Indira,0.000228
Isidoro,0.00019,Deliana,0.0001265,Victoriano,0.00017,,,Gregorio,0.00023,Boris,0.000214,Celestino,0.000242,Alcides,0.00027,Librada,0.00032,Felicito,0.00015,Carlota,0.00013,Remigio,0.00031,Soraya,0.0001566,Claudio,0.000191,Frank,0.00018,Avelino,0.0002923,Linda,0.00028,Celica,0.0001465,Anabel,0.000227
Jairo,0.000189,Elisa,0.0001265,Ceferino,0.00017,,,Johel,0.00022,Mary,0.000213,Edna,0.000242,Catalino,0.00027,Magaly,0.00032,Jenniffer,0.00015,Eleonora,0.00012,Rosemary,0.00031,Clarisa,0.0001566,Oliverio,0.000191,Marta,0.00018,Castorina,0.0002896,Ingrid,0.00028,Amado,0.0001462,Arnoldo,0.000227
Berta,0.000189,Silvia,0.0001265,Pavel,0.00017,,,Leonor,0.00022,Estefana,0.000213,Karol,0.000242,Dulce,0.00027,Maxima,0.00032,Sarai,0.00015,Elma,0.00012,Clotilde,0.00031,Danny,0.0001562,Serafin,0.000191,Hortencia,0.00018,Joaquina,0.0002894,Serapio,0.00028,Anthony,0.0001453,Kenny,0.000225
Monserrat,0.000188,Leonides,0.0001256,Livan,0.00017,,,Antony,0.00022,Celeste,0.000211,Carminda,0.0002417,Myriam,0.00027,Nora,0.00032,Lisseth,0.00015,Bernarda,0.00012,Feliza,0.00031,Cinthya,0.0001559,Juliana,0.00019,Gary,0.00018,Paulo,0.0002893,Mateo,0.00028,Herman,0.0001444,Sofia,0.000225
Marlen,0.000188,Naida,0.0001256,Enriqueta,0.00017,,,Kristel,0.00022,Ileana,0.000211,Juventina,0.0002409,Maycol,0.00027,Leopoldo,0.00032,Emelina,0.00015,Lourdes,0.00012,Fabiana,0.00031,Emiliano,0.0001556,Fany,0.00019,Nieve,0.00018,Wilfrida,0.0002874,Olivia,0.00028,Lina,0.0001444,Karelys,0.000225
Lina,0.000187,Orlin,0.0001256,Giselle,0.00017,,,Genesis,0.00022,Noemi,0.00021,Amada,0.0002403,Sobeyda,0.00027,Daira,0.00032,Carmela,0.00015,Timoteo,0.00012,Eduarda,0.00031,Eliecer,0.0001544,Aleyda,0.00019,Marino,0.00018,Vidalina,0.0002856,Sandro,0.00027,Neri,0.0001438,Marcial,0.000224
Elida,0.000186,Kadiria,0.0001251,Marjoris,0.00017,,,Vladimir,0.00022,Fabiana,0.000209,Mery,0.0002391,Jackson,0.00027,Candido,0.00032,Narcisa,0.00015,Jaquelina,0.00012,Emiliano,0.0003,Gisselle,0.0001541,Etelvina,0.00019,Jackeline,0.00017,Deisy,0.0002853,Lucrecia,0.00027,Lira,0.0001435,Yanitza,0.000223
Sixto,0.000186,Betssy,0.0001248,Felina,0.00017,,,Sigifredo,0.00022,Viviana,0.000209,Rafaela,0.0002389,Rosalio,0.00027,Gladis,0.00032,Sabino,0.00015,Eustaquio,0.00012,Roly,0.0003,Tito,0.000154,Rolando,0.000189,Jimbo,0.00017,Fidencio,0.0002843,Emerson,0.00027,Clotilde,0.0001429,Damelis,0.000223
Ariana,0.000185,Diane,0.0001248,Nilo,0.00017,,,Kembly,0.00022,Everilda,0.000209,Waldina,0.0002386,Marbelly,0.00027,Misael,0.00032,Dalia,0.00015,Mafalda,0.00012,Heidy,0.0003,Doralisa,0.0001538,Nayibe,0.000189,Ofelia,0.00017,Flaminio,0.0002841,Jovita,0.00027,Flora,0.0001429,Alis,0.000222
Ericka,0.000185,Lizanette,0.0001248,Patricia,0.00017,,,Delia,0.00022,Carla,0.000208,Hermes,0.0002362,Bryan,0.00026,Carla,0.00032,Heidi,0.00015,Anabel,0.00012,Dolly,0.0003,Leonidas,0.0001528,Yina,0.000189,Dalia,0.00017,Nadia,0.0002838,James,0.00027,Otilia,0.0001427,Nathaly,0.000222
Fernanda,0.000185,Marcelino,0.0001248,Zeida,0.00017,,,Pilar,0.00022,Ceferino,0.000208,Heydi,0.0002361,Heriberto,0.00026,Daniela,0.00032,Estanislao,0.00015,Cirila,0.00012,Prudencio,0.0003,Axel,0.0001527,Milciades,0.000187,Benjamin,0.00017,Leonidas,0.0002835,Elida,0.00027,Betina,0.0001418,Yuly,0.000221
Zeferino,0.000185,Elias,0.0001242,Acela,0.00017,,,Mirna,0.00022,Gilma,0.000208,Jessy,0.0002329,Katia,0.00026,Evelio,0.00032,Cristino,0.00015,Oscar,0.00012,Candido,0.0003,Natali,0.0001526,Evaristo,0.000187,Rogelio,0.00017,Reinalda,0.000283,Albina,0.00027,Dany,0.0001418,Brigida,0.000221
Gricelda,0.000184,Gamaliel,0.0001228,Genoveva,0.00017,,,Martina,0.00022,Misael,0.000208,Yuri,0.0002328,Carmela,0.00026,Nadia,0.00032,Odilia,0.00015,Desiderio,0.00012,Jhenny,0.0003,del Rosario,0.0001524,Lisandro,0.000187,Maria,0.00017,Apolonio,0.0002815,Max,0.00027,Sixto,0.0001418,Evelio,0.00022
Venancio,0.000184,Bernardo,0.0001222,Fredesvinda,0.00016,,,Fabricio,0.00022,Sulma,0.000206,Rosendo,0.0002326,Geovanny,0.00026,Cristobalina,0.00032,Joaquina,0.00015,Emilse,0.00012,Domitila,0.0003,Julieta,0.0001517,Eucaris,0.000187,Janina,0.00017,Americo,0.0002811,Lenin,0.00027,Joel,0.0001412,Clemente,0.000219
Eladio,0.000183,Mariana,0.0001222,Candelaria,0.00016,,,Nury,0.00022,Mirza,0.000205,Neptali,0.0002318,Calixto,0.00026,Angie,0.00031,Edgard,0.00015,Zenon,0.00012,Leny,0.0003,Yesica,0.0001517,Gregoria,0.000186,Nidia,0.00017,Mateo,0.0002811,Williams,0.00027,Anselmo,0.0001409,Leyda,0.000219
Bernardina,0.000183,Martin,0.000122,Radames,0.00016,,,Leandro,0.00022,Lubia,0.000205,Georgina,0.0002313,Lorenza,0.00026,Lucas,0.00031,Sigfredo,0.00015,Leoncio,0.00012,Erlinda,0.0003,Guacolda,0.0001512,Ancizar,0.000186,Junior,0.00017,Alberta,0.0002809,Damian,0.00027,Aurelia,0.0001409,Brenda,0.000218
Vidal,0.000182,Odalis,0.0001217,Valentina,0.00016,,,Yoselin,0.00022,Robin,0.000204,Keila,0.0002311,Ayda,0.00026,Romelia,0.00031,Wiliam,0.00015,Amilcar,0.00012,Jhony,0.0003,Denise,0.0001509,Deivis,0.000186,Nilo,0.00017,Sulma,0.0002809,Clorinda,0.00027,Celso,0.0001409,Eloy,0.000218
Erica,0.000182,Isis,0.0001214,Maikel,0.00016,,,Albert,0.00022,Simon,0.000202,Constantino,0.00023,Dionisio,0.00026,Fabian,0.00031,Victoriano,0.00015,Eloy,0.00012,Renato,0.0003,Aquiles,0.0001497,Diomedes,0.000185,Nubia,0.00017,Marino,0.00028,Geronimo,0.00027,Herminia,0.0001406,Eusebio,0.000218
Ariel,0.000181,Adriana,0.0001211,Ismary,0.00016,,,Arelis,0.00022,Valerio,0.000201,Eulalio,0.0002298,Marlen,0.00026,Yamilka,0.00031,Hipolito,0.00015,Cecilia,0.00012,Eguez,0.0003,Jana,0.0001496,Aide,0.000184,Ciro,0.00017,Ofelia,0.0002789,Honorata,0.00027,Lucila,0.0001406,Juliana,0.000218
Noel,0.000181,Heidi,0.0001206,Librada,0.00016,,,Jerry,0.00021,Saturnino,0.000201,Florencia,0.0002296,Arturo,0.00026,Yasmin,0.00031,Mardoqueo,0.00015,Miryam,0.00012,Lenny,0.0003,Rina,0.0001495,Isaura,0.000184,Emerita,0.00017,Petronila,0.0002788,Salomon,0.00027,Gricelda,0.0001403,Justo,0.000218
Inocencio,0.000181,Mari,0.0001206,Andrts,0.00016,,,Leslie,0.00021,Marisol,0.0002,Oneida,0.0002292,Victorino,0.00026,Emanuel,0.00031,Rubenia,0.00015,Betina,0.00012,Alberta,0.0003,Valentin,0.0001493,Hermelinda,0.000184,Lisbeth,0.00017,Adan,0.0002786,Basilio,0.00027,Juliana,0.00014,Yasmira,0.000216
Leonila,0.000181,Virgilio,0.0001206,Griselda,0.00016,,,Keilor,0.00021,Heidi,0.000199,Calixto,0.000229,Evelio,0.00026,Florencia,0.00031,Eusebia,0.00015,Herminda,0.00012,Gumercindo,0.00029,Evelin,0.0001488,Eliseo,0.000182,Wilter,0.00017,Cintia,0.0002767,Ignacia,0.00026,Franklin,0.0001397,Amilcar,0.000214
Ascencion,0.00018,Mireya,0.0001203,Anselmo,0.00016,,,Eilyn,0.00021,Zulma,0.000198,Helen,0.000229,Filomena,0.00026,Zaida,0.00031,Neris,0.00015,Elia,0.00012,Mariel,0.00029,Franklin,0.0001477,Marcial,0.000182,Gioconda,0.00017,Migdonio,0.0002758,Lila,0.00026,Soraya,0.0001392,Marcelina,0.000214
Argelia,0.00018,George,0.00012,Nivaldo,0.00016,,,Porfirio,0.00021,Johana,0.000196,Nadia,0.0002279,Enoc,0.00026,Eufemia,0.00031,Saturnino,0.00015,Ulises,0.00012,Prima,0.00029,Yocelyn,0.0001477,Deicy,0.000182,Ney,0.00017,Abrahan,0.0002752,Giovana,0.00026,Douglas,0.0001383,Ynes,0.000213
Hermenegildo,0.00018,Magali,0.0001197,Feliciano,0.00016,,,Allen,0.00021,Cirilo,0.000196,Leonarda,0.0002246,Isaura,0.00026,Francia,0.00031,Magdaleno,0.00014,Ciriaco,0.00011,Josue,0.00029,Yanira,0.0001476,Pastora,0.000182,Dominga,0.00016,Alexis,0.000275,Ida,0.00026,Lazaro,0.0001374,Enmanuel,0.000213
Hermila,0.00018,Rogelio,0.0001197,Maylin,0.00016,,,Ezequiel,0.00021,Evelio,0.000195,Sabino,0.000224,Lourdes,0.00026,Faustina,0.00031,Duglas,0.00014,Tamara,0.00011,Pilar,0.00029,Linda,0.0001465,Clemente,0.000181,Helen,0.00016,Silvana,0.0002744,Yaneth,0.00026,Melina,0.0001374,Roman,0.000212
Arely,0.00018,Yazmin,0.0001197,Eric,0.00016,,,Dania,0.00021,Victorina,0.000195,Estanislao,0.0002235,Argentina,0.00025,Edna,0.00031,Eloisa,0.00014,Isabelino,0.00011,Abigail,0.00029,Edwin,0.0001464,Noel,0.00018,Wagner,0.00016,Esther,0.0002731,Nilo,0.00026,Nieves,0.0001374,Yohanna,0.000212
Gladis,0.000179,Debora,0.0001194,Ubaldo,0.00016,,,Yancy,0.00021,Albina,0.000194,Federico,0.0002232,Angelina,0.00025,Agapito,0.00031,Ivania,0.00014,Favio,0.00011,Erasmo,0.00029,Sixto,0.0001461,Cenaida,0.00018,Cecibel,0.00016,Ciriaco,0.0002726,Justino,0.00026,Simon,0.0001371,Hilario,0.000212
Magali,0.000179,Igor,0.0001194,Amauris,0.00016,,,Noemi,0.00021,Dilma,0.000194,Reyes,0.0002232,Evaristo,0.00025,Hercilia,0.00031,Erasmo,0.00014,Feliciana,0.00011,Mauro,0.00029,Helia,0.0001453,Martina,0.00018,Ilda,0.00016,Freddy,0.0002726,Cecilio,0.00026,Huber,0.0001368,Leidys,0.000211
Feliciana,0.000178,Salvador,0.0001194,Idelisa,0.00016,,,Horacio,0.00021,Candido,0.000193,Beatriz,0.0002226,Marcio,0.00025,Cristino,0.00031,Dany,0.00014,Leonilda,0.00011,Placido,0.00029,Jonatan,0.0001449,Sandro,0.000179,Servio,0.00016,Salustiana,0.0002723,Dionisio,0.00026,Regina,0.0001365,Maricela,0.000211
Albino,0.000178,Ricky,0.000118,Fco,0.00015,,,Leila,0.00021,Wilmer,0.000192,Elio,0.0002226,Celso,0.00025,Elda,0.00031,Ivonne,0.00014,Lila,0.00011,Salvador,0.00029,Johan,0.0001447,Roman,0.000179,Giovanni,0.00016,Tranquilino,0.0002703,Zenobia,0.00026,Odila,0.0001362,Yanira,0.000209
Cesar,0.000177,Yvette,0.000118,Alexei,0.00015,,,Amable,0.00021,Leonor,0.000192,Melbin,0.0002225,Emiliano,0.00025,Yohana,0.00031,Benedicto,0.00014,Wenceslao,0.00011,Delina,0.00029,Rosana,0.0001447,Fidelina,0.000179,Nataly,0.00016,Eduvigis,0.0002689,Clementina,0.00026,Arnoldo,0.0001359,Ely,0.000209
san Juana,0.000177,Axel,0.0001175,Lina,0.00015,,,Jackeline,0.00021,Bacilio,0.000192,Griselda,0.0002219,Hernaldo,0.00025,Vivian,0.0003,Suleyma,0.00014,Saturnina,0.00011,Estanislao,0.00029,Genaro,0.0001442,Heidy,0.000178,Espa,0.00016,Willian,0.0002689,Adelina,0.00026,Nivia,0.0001354,Narciso,0.000208
Timoteo,0.000177,Marielis,0.0001172,Natacha,0.00015,,,Magda,0.00021,Maricela,0.000191,Jennifer,0.0002204,Natalia,0.00025,Avelino,0.0003,Florentino,0.00014,Camila,0.00011,Hermogenes,0.00029,Dante,0.000144,Maximiliano,0.000177,Deisy,0.00016,Anselmo,0.0002687,Rosita,0.00026,Lylian,0.0001348,Marilu,0.000207
Denisse,0.000177,Reinald,0.0001166,Hernan,0.00015,,,Tony,0.00021,Patrocinio,0.000191,Romulo,0.0002204,Santo,0.00025,Aracelly,0.0003,Clelia,0.00014,Dionicia,0.00011,Nely,0.00029,Aaron,0.000144,Lenis,0.000177,Salomon,0.00016,Arcadio,0.0002687,Segundina,0.00026,Valeria,0.0001348,Adalberto,0.000206
Hernan,0.000175,Minelly,0.0001163,Filiberto,0.00015,,,Albin,0.0002,Werner,0.000189,Aminta,0.0002194,Edelma,0.00025,Barbara,0.0003,Mateo,0.00014,Cosme,0.00011,Vdade,0.00028,Tabita,0.0001435,Eladio,0.000177,Peter,0.00016,Antoliano,0.0002675,Erlinda,0.00026,Justa,0.0001345,Yvan,0.000206
Hortensia,0.000175,Ovidio,0.0001163,Juliao,0.00015,,,Magally,0.0002,Elfego,0.000189,Sixto,0.0002192,Rosaura,0.00025,Nicole,0.0003,Elvin,0.00014,Basilio,0.00011,Jessica,0.00028,Anselmo,0.0001433,Eider,0.000176,Adriano,0.00016,Nathalia,0.0002675,Pepe,0.00026,Marisel,0.0001345,Federico,0.000206
Eulogio,0.000174,Becky,0.0001158,Adelfa,0.00015,,,Marita,0.0002,Florentin,0.000189,Eber,0.000219,Adelina,0.00025,Venancio,0.0003,Esau,0.00014,Candelaria,0.00011,Salomon,0.00028,Felicinda,0.0001426,Myrian,0.000176,Xiomara,0.00016,Cipriana,0.0002665,Dennis,0.00026,Nely,0.0001336,Efren,0.000205
Aureliano,0.000174,Benedicta,0.0001158,Marcela,0.00015,,,Elvin,0.0002,Adelso,0.000188,Eddy,0.0002187,Cecilio,0.00025,Eulalia,0.0003,Elio,0.00014,Eleuteria,0.00011,Dina,0.00028,Elda,0.0001423,Arnoldo,0.000175,Candelario,0.00016,Bonifacia,0.0002662,Yeni,0.00025,Alida,0.000133,Violeta,0.000204
Amador,0.000174,Jesica,0.0001155,Dario,0.00015,,,Hermes,0.0002,Neftali,0.000188,Adilia,0.0002182,Sugey,0.00024,Mabel,0.0003,Rudis,0.00014,Cinthia,0.00011,Abrahan,0.00028,Etelvina,0.0001408,Oneida,0.000175,Dionicio,0.00016,Favio,0.0002642,Marlon,0.00025,Hortensia,0.000133,Iraima,0.000204
Leonarda,0.000174,Lizzette,0.0001155,Braulio,0.00015,,,Emily,0.0002,Ambrocio,0.000187,Fidelia,0.0002173,Federico,0.00024,Sixta,0.0003,Roselia,0.00014,Justino,0.00011,Lucinda,0.00028,Clotilde,0.0001407,Danny,0.000175,Francia,0.00016,Cornelia,0.0002636,Amparo,0.00025,Victor,0.000133,Livia,0.000204
Myrna,0.000174,Walter,0.0001155,Melquiades,0.00015,,,Fredy,0.0002,Erasmo,0.000187,Delfina,0.0002162,Claribel,0.00024,Yarineth,0.0003,Isidra,0.00014,Conrado,0.00011,Saturnina,0.00028,Martina,0.0001402,Diogenes,0.000175,Remigio,0.00016,Nicanor,0.0002627,Micaela,0.00025,Leopoldo,0.0001325,Dixon,0.000204
Maximiliano,0.000174,Jazmin,0.0001152,Mauricio,0.00015,,,Iveth,0.0002,Ronaldo,0.000186,Ercilia,0.000216,Adonis,0.00024,Teodora,0.0003,Justo,0.00014,Romualdo,0.00011,Aydee,0.00028,Felisa,0.0001398,Alcibiades,0.000174,Euclides,0.00016,Otilia,0.000262,Constantino,0.00025,Nilo,0.0001325,Romer,0.000203
Bulmaro,0.000174,Deborah,0.0001149,Ibrahim,0.00015,,,James,0.0002,Ventura,0.000186,Aurelia,0.0002129,Exequiel,0.00024,Silverio,0.0003,Norberto,0.00014,Epifania,0.00011,Lupe,0.00028,Severino,0.0001394,Huber,0.000173,Asuncion,0.00016,Casimiro,0.0002617,Ceferino,0.00025,Basilio,0.0001322,Teodora,0.000203
Candida,0.000174,Jesse,0.0001149,Katiuska,0.00015,,,Estefany,0.0002,Justiniano,0.000186,Nuvia,0.0002125,Herminia,0.00024,Amilcar,0.0003,Astrid,0.00013,Ursula,0.00011,Elio,0.00028,Isidora,0.0001391,Genaro,0.000173,Steven,0.00016,Antoliana,0.0002616,Rigoberto,0.00025,Oribe,0.0001322,Elda,0.000203
Valente,0.000174,Vilmarie,0.0001146,Ivette,0.00015,,,Andy,0.0002,Macaria,0.000185,Maricela,0.0002121,Milagro,0.00024,Maricela,0.0003,Will,0.00013,Nolberto,0.00011,Diana,0.00028,Oliver,0.0001385,Jennifer,0.000173,Rina,0.00016,Serafina,0.000261,Abelardo,0.00025,Yanela,0.0001313,Milena,0.000203
Isaura,0.000173,Abigail,0.0001144,Lissette,0.00015,,,Bayron,0.0002,Cipriano,0.000184,Gumercindo,0.0002116,Ruddy,0.00024,Eusebia,0.0003,Eulalia,0.00013,Placido,0.00011,Epifanio,0.00028,Nelda,0.0001377,Wilber,0.000172,Denny,0.00016,Arcenio,0.0002607,Juvenal,0.00025,Modesto,0.000131,Mayerling,0.000202
Eligio,0.000173,Coralys,0.0001138,Merida,0.00015,,,Kendall,0.0002,Ruperto,0.000184,Gumercinda,0.0002115,Gilma,0.00024,George,0.0003,Nehemias,0.00013,Brenda,0.0001,Ricarda,0.00028,Melania,0.0001369,Eulalia,0.000172,Amparito,0.00015,Hermenegilda,0.0002595,Eleodoro,0.00025,Tomasa,0.000131,Eloisa,0.000202
Idalia,0.000173,Jimmy,0.0001138,Encarnacion,0.00015,,,Norberto,0.0002,Gerber,0.000183,Renan,0.0002112,Anabell,0.00024,Nelva,0.0003,Katya,0.00013,Leonarda,0.0001,Romer,0.00027,Lorenza,0.0001364,Lilian,0.000171,Jackson,0.00015,Simona,0.0002591,Leopoldo,0.00025,Fabrizio,0.0001307,Miguelina,0.000202
Lucrecia,0.000173,Joselyn,0.0001138,Delfin,0.00015,,,Herminia,0.0002,Bartolome,0.000183,Simon,0.0002112,Dalia,0.00024,Belgica,0.00029,Araceli,0.00013,Exequiel,0.0001,Jhon,0.00027,Bella,0.0001349,Santander,0.000171,Joselito,0.00015,Leonora,0.0002578,Rossana,0.00025,Uruguay,0.0001307,Alcira,0.000202
Meliton,0.000173,Aixa,0.0001135,Guido,0.00015,,,Amparo,0.0002,Alberta,0.000183,Gricelda,0.00021,Leoncio,0.00024,Claudina,0.00029,Alirio,0.00013,Serafin,0.0001,Constantino,0.00027,Karem,0.0001348,Yair,0.00017,Eulogio,0.00015,Omar,0.0002552,Lazaro,0.00025,Emanuel,0.0001295,Betsy,0.000202
Anayeli,0.000172,Dennise,0.0001127,Romelio,0.00015,,,Anita,0.0002,Maira,0.000183,Rodrigo,0.0002091,Aydalina,0.00024,Ivonne,0.00029,Leonarda,0.00013,Victorino,0.0001,Antonieta,0.00027,Dolores,0.0001345,Jazmin,0.00017,Arnulfo,0.00015,Lisa,0.0002539,Franco,0.00025,Melisa,0.0001292,Amado,0.000201
Gabina,0.000172,Rafaelina,0.0001124,Celestino,0.00014,,,Albertina,0.0002,Carmelino,0.000183,Octavio,0.0002089,Darwing,0.00024,Delmira,0.00029,Buenaventura,0.00013,Higinio,0.0001,Herlan,0.00027,Claudio,0.0001344,Faustino,0.00017,Mari,0.00015,Jaime,0.0002528,Remigio,0.00025,Ovidio,0.0001292,Reyna,0.000201
Primitivo,0.000171,Melanie,0.0001121,Claudio,0.00014,,,Consuelo,0.0002,Oliver,0.000182,Rufina,0.0002088,Eusebia,0.00024,Reyes,0.00029,Silvestre,0.00013,Severo,0.0001,Sarah,0.00027,Heraldo,0.0001344,Eunice,0.000169,Tamara,0.00015,Evelio,0.0002527,Alipio,0.00025,Orestes,0.0001289,Liz,0.000201
Celina,0.000171,Marisabel,0.0001118,Rodobaldo,0.00014,,,Margot,0.0002,Marlen,0.000181,Carol,0.0002054,Marcelo,0.00024,Elvin,0.00029,Heidy,0.00013,Mateo,0.0001,Bonifacio,0.00027,Ercilia,0.0001338,Belisario,0.000169,A,0.00015,Vidalia,0.000252,Honorato,0.00025,Patricio,0.0001289,Dennis,0.0002
Servando,0.000171,Harry,0.0001115,Silverio,0.00014,,,Paul,0.0002,Elvin,0.000181,Augusto,0.000205,Clemente,0.00024,Idalia,0.00029,Dionicio,0.00013,Eufemia,0.0001,Vanesa,0.00027,Cintia,0.0001332,Eduin,0.000169,Teodora,0.00015,Hermes,0.0002495,Estanislao,0.00025,Samuel,0.0001284,Lenny,0.0002
Yuridia,0.000171,Onofre,0.0001115,Iran,0.00014,,,Marcelino,0.0002,Anastacio,0.000181,Carmela,0.0002041,Edmundo,0.00024,Betsy,0.00029,Ciro,0.00013,Calixto,0.0001,Silvio,0.00027,Eleodoro,0.0001314,Orfilia,0.000167,Due,0.00015,Severiana,0.000249,Henrry,0.00025,Yamila,0.0001281,Yessika,0.000199
Eder,0.00017,Camila,0.0001113,Teodoro,0.00014,,,Rosalina,0.0002,Rosenda,0.000181,Fredys,0.000204,Lino,0.00024,Braulio,0.00029,Adonay,0.00013,Rossana,0.0001,Elia,0.00027,Josefa,0.0001306,Jacinto,0.000167,Leonela,0.00015,Rene,0.0002488,Zulema,0.00025,Anahi,0.0001278,Amada,0.000198
Victorino,0.000169,Magdalis,0.0001113,Severino,0.00014,,,Yanory,0.00019,Leon,0.000179,Sebastiana,0.0002033,Berman,0.00024,Casilda,0.00029,Fabian,0.00013,Sebastiana,0.0001,Nemecio,0.00027,Deisy,0.0001301,Delio,0.000167,Calixto,0.00015,Cresencio,0.0002487,Edison,0.00024,Gianella,0.0001275,Marlyn,0.000198
Dalila,0.000169,Odaliz,0.0001113,Horacio,0.00014,,,Jeniffer,0.00019,Carol,0.000178,Eufemia,0.0002028,Gerson,0.00024,Isidra,0.00029,Florencia,0.00013,Valeria,0.0001,Noe,0.00027,Brayan,0.00013,Abigail,0.000167,Yanina,0.00015,Enriqueta,0.0002487,Bonifacio,0.00024,Isaac,0.0001269,Yesika,0.000198
Antonio,0.000168,Yvonne,0.0001101,Dulce,0.00014,,,Kenia,0.00019,Yuri,0.000178,Merlyn,0.0002023,Jeaneth,0.00024,Kimberly,0.00029,Lisandro,0.00013,Herminio,0.0001,Mirna,0.00027,Perla,0.0001298,Mauro,0.000166,Fermin,0.00015,Toribia,0.0002481,Urbano,0.00024,Jhon,0.0001269,Yngrid,0.000197
Crispin,0.000168,oscar,0.0001101,Vicenta,0.00014,,,Mildred,0.00019,Herlindo,0.000178,Leonila,0.000202,Isidora,0.00024,Eladia,0.00029,Pastora,0.00013,Ruperto,0.0001,Danny,0.00027,Esperanza,0.0001297,Rebeca,0.000165,Titua,0.00015,Isaac,0.000248,Genara,0.00024,Elder,0.0001266,Sandy,0.000197
Cindy,0.000167,Grace,0.0001099,Reinerio,0.00014,,,Lauren,0.00019,Eric,0.000178,Sabina,0.000202,Genara,0.00024,Eyra,0.00029,Valentina,0.00013,Miguelina,0.0001,Demetria,0.00027,Rudy,0.0001293,Remberto,0.000165,Roberth,0.00015,Clemencia,0.0002475,Nazario,0.00024,Lelia,0.0001266,Marielys,0.000196
Victorina,0.000166,Edelmiro,0.0001096,Raisa,0.00014,,,Maximiliano,0.00019,Eswin,0.000177,Adelmo,0.0002018,Magaly,0.00024,Evangelina,0.00029,Calixto,0.00013,Salomon,0.0001,Cornelio,0.00026,Transito,0.0001289,Melva,0.000165,Haydee,0.00015,Fidencia,0.0002433,Paulo,0.00024,Wiston,0.0001263,Esmeralda,0.000195
Jacinta,0.000166,Natalia,0.0001096,Rosalba,0.00014,,,Tobias,0.00019,Max,0.000177,Argelia,0.0002018,Enmanuel,0.00024,Salomon,0.00029,Jacquelinne,0.00013,Reyna,0.0001,Ivonne,0.00026,Katia,0.0001281,Paulo,0.000164,Imelda,0.00015,Leoncia,0.0002428,Froilan,0.00024,Boris,0.0001257,Dany,0.000195
Porfiria,0.000165,Paulina,0.0001096,Clotilde,0.00014,,,Mileidy,0.00019,Isabela,0.000177,Anabel,0.0002017,Hipolito,0.00023,James,0.00028,Cornelio,0.00013,Rogelia,0.0001,Callizaya,0.00026,Joan,0.0001276,Leopoldo,0.000164,Irlanda,0.00015,Esperanza,0.0002421,Eli,0.00024,Genoveva,0.0001257,Isaias,0.000195
